quick, 100, 656, 333, 0.000005
insert, 100, 4950, 0, 0.000012
merge, 100, 318, 672, 0.000033
quick, 100, 605, 370, 0.000005
insert, 100, 4950, 0, 0.000012
merge, 100, 321, 672, 0.000022
quick, 100, 611, 291, 0.000005
insert, 100, 4950, 0, 0.000011
merge, 100, 319, 672, 0.000013
quick, 100, 598, 329, 0.000004
insert, 100, 4950, 0, 0.000012
merge, 100, 320, 672, 0.000015
quick, 100, 626, 337, 0.000005
insert, 100, 4950, 0, 0.000011
merge, 100, 319, 672, 0.000020
quick, 100, 650, 431, 0.000005
insert, 100, 4950, 0, 0.000011
merge, 100, 320, 672, 0.000016
quick, 100, 786, 449, 0.000005
insert, 100, 4950, 0, 0.000011
merge, 100, 318, 672, 0.000023
quick, 100, 680, 450, 0.000005
insert, 100, 4950, 0, 0.000011
merge, 100, 318, 672, 0.000016
quick, 100, 636, 380, 0.000005
insert, 100, 4950, 0, 0.000011
merge, 100, 319, 672, 0.000013
quick, 100, 670, 402, 0.000005
insert, 100, 4950, 0, 0.000011
merge, 100, 317, 672, 0.000015
quick, 100, 622, 358, 0.000005
insert, 100, 4950, 0, 0.000011
merge, 100, 317, 672, 0.000024
quick, 100, 605, 430, 0.000005
insert, 100, 4950, 0, 0.000011
merge, 100, 319, 672, 0.000019
quick, 100, 667, 459, 0.000005
insert, 100, 4950, 0, 0.000011
merge, 100, 319, 672, 0.000020
quick, 100, 640, 407, 0.000005
insert, 100, 4950, 0, 0.000013
merge, 100, 321, 672, 0.000018
quick, 100, 567, 374, 0.000005
insert, 100, 4950, 0, 0.000012
merge, 100, 317, 672, 0.000019
quick, 100, 607, 320, 0.000005
insert, 100, 4950, 0, 0.000011
merge, 100, 318, 672, 0.000058
quick, 100, 580, 304, 0.000016
insert, 100, 4950, 0, 0.000011
merge, 100, 320, 672, 0.000031
quick, 100, 772, 462, 0.000005
insert, 100, 4950, 0, 0.000013
merge, 100, 319, 672, 0.000027
quick, 100, 751, 395, 0.000005
insert, 100, 4950, 0, 0.000014
merge, 100, 317, 672, 0.000018
quick, 100, 689, 351, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 318, 672, 0.000010
quick, 100, 739, 433, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 320, 672, 0.000031
quick, 100, 624, 344, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 318, 672, 0.000015
quick, 100, 569, 299, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 319, 672, 0.000015
quick, 100, 653, 403, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 321, 672, 0.000015
quick, 100, 633, 438, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 318, 672, 0.000019
quick, 100, 580, 345, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 317, 672, 0.000012
quick, 100, 654, 405, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 319, 672, 0.000016
quick, 100, 629, 413, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 317, 672, 0.000026
quick, 100, 652, 321, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 316, 672, 0.000016
quick, 100, 634, 360, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 316, 672, 0.000016
quick, 100, 690, 398, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 319, 672, 0.000020
quick, 100, 667, 393, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 318, 672, 0.000042
quick, 100, 654, 423, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 317, 672, 0.000019
quick, 100, 653, 343, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 319, 672, 0.000013
quick, 100, 585, 399, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 321, 672, 0.000021
quick, 100, 702, 530, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 317, 672, 0.000014
quick, 100, 583, 309, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 318, 672, 0.000017
quick, 100, 556, 354, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 319, 672, 0.000016
quick, 100, 612, 397, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 317, 672, 0.000021
quick, 100, 712, 419, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 318, 672, 0.000010
quick, 100, 648, 409, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 317, 672, 0.000023
quick, 100, 557, 340, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 319, 672, 0.000013
quick, 100, 806, 467, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 316, 672, 0.000019
quick, 100, 606, 367, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 322, 672, 0.000014
quick, 100, 648, 472, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 316, 672, 0.000014
quick, 100, 703, 386, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 316, 672, 0.000015
quick, 100, 638, 364, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 321, 672, 0.000019
quick, 100, 618, 324, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 317, 672, 0.000014
quick, 100, 613, 415, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 318, 672, 0.000018
quick, 100, 704, 428, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 319, 672, 0.000012
quick, 100, 700, 374, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 319, 672, 0.000027
quick, 100, 815, 513, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 319, 672, 0.000010
quick, 100, 636, 391, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 318, 672, 0.000016
quick, 100, 611, 368, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 318, 672, 0.000012
quick, 100, 595, 336, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 316, 672, 0.000018
quick, 100, 626, 347, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 317, 672, 0.000014
quick, 100, 600, 435, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 319, 672, 0.000015
quick, 100, 608, 359, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 320, 672, 0.000016
quick, 100, 796, 380, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 317, 672, 0.000050
quick, 100, 601, 352, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 317, 672, 0.000021
quick, 100, 646, 366, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 320, 672, 0.000012
quick, 100, 657, 366, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 318, 672, 0.000021
quick, 100, 677, 363, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 317, 672, 0.000013
quick, 100, 655, 464, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 318, 672, 0.000014
quick, 100, 642, 342, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 316, 672, 0.000020
quick, 100, 640, 401, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 318, 672, 0.000011
quick, 100, 747, 567, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 320, 672, 0.000019
quick, 100, 695, 372, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 317, 672, 0.000015
quick, 100, 575, 322, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 318, 672, 0.000019
quick, 100, 588, 356, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 319, 672, 0.000014
quick, 100, 726, 427, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 318, 672, 0.000013
quick, 100, 690, 413, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 318, 672, 0.000022
quick, 100, 613, 400, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 316, 672, 0.000015
quick, 100, 693, 475, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 317, 672, 0.000017
quick, 100, 722, 309, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 318, 672, 0.000015
quick, 100, 687, 378, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 317, 672, 0.000018
quick, 100, 660, 443, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 321, 672, 0.000017
quick, 100, 645, 378, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 317, 672, 0.000014
quick, 100, 593, 357, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 318, 672, 0.000016
quick, 100, 615, 364, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 317, 672, 0.000015
quick, 100, 659, 323, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 318, 672, 0.000018
quick, 100, 584, 336, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 319, 672, 0.000016
quick, 100, 619, 389, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 320, 672, 0.000023
quick, 100, 648, 437, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 317, 672, 0.000015
quick, 100, 634, 414, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 319, 672, 0.000013
quick, 100, 614, 361, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 318, 672, 0.000017
quick, 100, 703, 272, 0.000004
insert, 100, 4950, 0, 0.000009
merge, 100, 316, 672, 0.000016
quick, 100, 527, 337, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 318, 672, 0.000029
quick, 100, 618, 311, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 321, 672, 0.000010
quick, 100, 684, 477, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 317, 672, 0.000019
quick, 100, 670, 339, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 319, 672, 0.000014
quick, 100, 566, 327, 0.000004
insert, 100, 4950, 0, 0.000012
merge, 100, 319, 672, 0.000029
quick, 100, 633, 349, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 317, 672, 0.000013
quick, 100, 642, 391, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 320, 672, 0.000021
quick, 100, 588, 373, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 317, 672, 0.000012
quick, 100, 680, 365, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 317, 672, 0.000014
quick, 100, 632, 397, 0.000004
insert, 100, 4950, 0, 0.000010
merge, 100, 317, 672, 0.000017
quick, 100, 633, 436, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 317, 672, 0.000020
quick, 100, 657, 405, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 318, 672, 0.000019
quick, 100, 588, 409, 0.000004
insert, 100, 4950, 0, 0.000011
merge, 100, 319, 672, 0.000013
quick, 200, 1648, 918, 0.000009
insert, 200, 19900, 0, 0.000044
merge, 200, 736, 1544, 0.000037
quick, 200, 1488, 728, 0.000008
insert, 200, 19900, 0, 0.000038
merge, 200, 739, 1544, 0.000032
quick, 200, 1597, 972, 0.000009
insert, 200, 19900, 0, 0.000039
merge, 200, 742, 1544, 0.000039
quick, 200, 1522, 735, 0.000008
insert, 200, 19900, 0, 0.000042
merge, 200, 743, 1544, 0.000033
quick, 200, 1699, 1177, 0.000009
insert, 200, 19900, 0, 0.000039
merge, 200, 743, 1544, 0.000032
quick, 200, 1688, 927, 0.000009
insert, 200, 19900, 0, 0.000043
merge, 200, 745, 1544, 0.000034
quick, 200, 1546, 930, 0.000009
insert, 200, 19900, 0, 0.000040
merge, 200, 742, 1544, 0.000034
quick, 200, 1645, 1090, 0.000009
insert, 200, 19900, 0, 0.000042
merge, 200, 740, 1544, 0.000036
quick, 200, 1686, 868, 0.000009
insert, 200, 19900, 0, 0.000043
merge, 200, 741, 1544, 0.000044
quick, 200, 1599, 865, 0.000009
insert, 200, 19900, 0, 0.000038
merge, 200, 740, 1544, 0.000033
quick, 200, 1658, 888, 0.000009
insert, 200, 19900, 0, 0.000041
merge, 200, 736, 1544, 0.000039
quick, 200, 1568, 855, 0.000009
insert, 200, 19900, 0, 0.000038
merge, 200, 740, 1544, 0.000032
quick, 200, 1641, 749, 0.000008
