dual, 100, 2496, 9, 0.000005
quick, 100, 625, 386, 0.000004
dual, 100, 2257, 71, 0.000005
quick, 100, 585, 290, 0.000004
dual, 100, 2359, 52, 0.000005
quick, 100, 575, 324, 0.000004
dual, 100, 2500, 0, 0.000005
quick, 100, 608, 411, 0.000004
dual, 100, 2500, 0, 0.000005
quick, 100, 696, 449, 0.000004
dual, 100, 2496, 9, 0.000005
quick, 100, 594, 385, 0.000004
dual, 100, 2500, 0, 0.000005
quick, 100, 689, 440, 0.000004
dual, 100, 1718, 142, 0.000004
quick, 100, 557, 389, 0.000004
dual, 100, 2224, 74, 0.000005
quick, 100, 728, 498, 0.000004
dual, 100, 2284, 66, 0.000005
quick, 100, 613, 412, 0.000004
dual, 100, 1358, 175, 0.000003
quick, 100, 622, 396, 0.000004
dual, 100, 1486, 164, 0.000004
quick, 100, 595, 399, 0.000004
dual, 100, 849, 215, 0.000002
quick, 100, 625, 317, 0.000004
dual, 100, 1770, 136, 0.000004
quick, 100, 594, 338, 0.000004
dual, 100, 2500, 0, 0.000006
quick, 100, 685, 351, 0.000004
dual, 100, 2500, 0, 0.000006
quick, 100, 608, 354, 0.000004
dual, 100, 2496, 9, 0.000006
quick, 100, 580, 329, 0.000004
dual, 100, 2500, 0, 0.000006
quick, 100, 640, 372, 0.000004
dual, 100, 849, 215, 0.000002
quick, 100, 662, 283, 0.000004
dual, 100, 2446, 30, 0.000006
quick, 100, 620, 355, 0.000004
dual, 100, 2257, 71, 0.000005
quick, 100, 734, 360, 0.000004
dual, 100, 2417, 40, 0.000006
quick, 100, 609, 353, 0.000004
dual, 100, 1486, 164, 0.000004
quick, 100, 618, 377, 0.000004
dual, 100, 1717, 143, 0.000004
quick, 100, 652, 399, 0.000004
dual, 100, 2500, 0, 0.000006
quick, 100, 625, 379, 0.000004
dual, 100, 690, 229, 0.000002
quick, 100, 632, 312, 0.000004
dual, 100, 1546, 160, 0.000004
quick, 100, 598, 335, 0.000004
dual, 100, 1769, 135, 0.000004
quick, 100, 600, 343, 0.000004
dual, 100, 1486, 164, 0.000004
quick, 100, 649, 365, 0.000004
dual, 100, 2500, 0, 0.000006
quick, 100, 624, 470, 0.000004
dual, 100, 518, 241, 0.000002
quick, 100, 557, 316, 0.000004
dual, 100, 2500, 0, 0.000006
quick, 100, 561, 290, 0.000004
dual, 100, 1818, 128, 0.000004
quick, 100, 602, 368, 0.000004
dual, 100, 1421, 169, 0.000003
quick, 100, 675, 413, 0.000004
dual, 100, 1078, 197, 0.000003
quick, 200, 1508, 812, 0.000009
dual, 200, 3314, 494, 0.000008
quick, 200, 1464, 989, 0.000009
dual, 200, 9164, 145, 0.000019
quick, 200, 1785, 1162, 0.000009
dual, 200, 6947, 312, 0.000014
quick, 200, 1742, 1043, 0.000009
dual, 200, 4243, 453, 0.000009
quick, 200, 1561, 864, 0.000009
dual, 200, 5771, 380, 0.000012
quick, 200, 1407, 870, 0.000008
dual, 200, 3943, 465, 0.000009
quick, 200, 1515, 912, 0.000009
dual, 200, 3308, 490, 0.000007
quick, 200, 1616, 851, 0.000009
dual, 200, 6840, 320, 0.000014
quick, 200, 1459, 908, 0.000009
dual, 200, 4972, 421, 0.000011
quick, 200, 1496, 836, 0.000009
dual, 200, 5645, 389, 0.000012
quick, 200, 1664, 932, 0.000009
dual, 200, 2821, 518, 0.000007
quick, 200, 1555, 833, 0.000009
dual, 200, 2132, 539, 0.000005
quick, 200, 1628, 886, 0.000009
dual, 200, 7462, 279, 0.000015
quick, 200, 1535, 774, 0.000008
dual, 200, 5104, 410, 0.000011
quick, 200, 1451, 741, 0.000008
dual, 200, 3631, 479, 0.000008
quick, 200, 1438, 720, 0.000008
dual, 200, 2479, 527, 0.000006
quick, 200, 1499, 991, 0.000009
dual, 200, 6264, 353, 0.000013
quick, 200, 1596, 850, 0.000008
dual, 200, 2308, 535, 0.000006
quick, 200, 1439, 751, 0.000008
dual, 200, 7650, 263, 0.000016
quick, 200, 1572, 778, 0.000009
dual, 200, 4967, 416, 0.000011
quick, 200, 1431, 817, 0.000009
dual, 200, 5645, 389, 0.000012
quick, 200, 1516, 833, 0.000009
dual, 200, 4679, 431, 0.000010
quick, 200, 1966, 1183, 0.000009
dual, 200, 6021, 366, 0.000013
quick, 200, 1673, 821, 0.000010
dual, 200, 6838, 317, 0.000017
quick, 200, 1726, 931, 0.000010
dual, 200, 6386, 347, 0.000013
quick, 200, 1480, 833, 0.000009
dual, 200, 4829, 427, 0.000010
quick, 200, 2024, 1238, 0.000009
dual, 200, 1965, 553, 0.000005
quick, 200, 1763, 1162, 0.000009
dual, 200, 5892, 369, 0.000012
quick, 200, 1465, 899, 0.000009
dual, 200, 6269, 350, 0.000013
quick, 200, 1391, 931, 0.000009
dual, 200, 2983, 506, 0.000007
quick, 200, 1540, 793, 0.000009
dual, 200, 5109, 414, 0.000011
quick, 200, 1652, 942, 0.000009
dual, 200, 6730, 327, 0.000014
quick, 200, 1534, 814, 0.000009
dual, 200, 8188, 227, 0.000017
quick, 200, 1639, 1057, 0.000009
dual, 200, 5644, 387, 0.000012
quick, 200, 1603, 999, 0.000009
dual, 200, 6728, 326, 0.000014
quick, 200, 1560, 882, 0.000009
dual, 200, 6502, 339, 0.000013
quick, 200, 1542, 1112, 0.000009
dual, 200, 3148, 499, 0.000007
quick, 200, 1501, 935, 0.000009
dual, 200, 7362, 286, 0.000015
quick, 200, 1409, 828, 0.000009
dual, 200, 2138, 544, 0.000005
quick, 200, 1527, 873, 0.000009
dual, 200, 4682, 430, 0.000010
quick, 200, 1500, 955, 0.000009
dual, 200, 7056, 300, 0.000015
quick, 200, 1543, 746, 0.000009
dual, 200, 1238, 580, 0.000004
quick, 200, 1432, 735, 0.000008
dual, 200, 3945, 468, 0.000008
quick, 200, 1439, 822, 0.000008
dual, 200, 4684, 431, 0.000010
quick, 200, 1483, 795, 0.000009
dual, 200, 7749, 261, 0.000016
quick, 200, 1819, 827, 0.000009
dual, 200, 4090, 456, 0.000009
quick, 200, 1752, 1253, 0.000009
dual, 200, 3147, 498, 0.000007
quick, 200, 1470, 797, 0.000009
dual, 200, 1601, 563, 0.000004
quick, 200, 1599, 937, 0.000009
dual, 200, 3471, 485, 0.000008
quick, 200, 1445, 857, 0.000008
dual, 200, 5109, 414, 0.000011
quick, 200, 1508, 730, 0.000008
dual, 200, 6507, 342, 0.000013
quick, 200, 1416, 830, 0.000009
dual, 200, 1230, 575, 0.000003
quick, 200, 1561, 889, 0.000009
dual, 200, 5369, 397, 0.000011
quick, 200, 1774, 996, 0.000009
dual, 200, 2652, 521, 0.000006
quick, 200, 1568, 827, 0.000008
dual, 200, 2985, 507, 0.000007
quick, 200, 1669, 1021, 0.000009
dual, 200, 1238, 582, 0.000003
quick, 200, 1575, 1022, 0.000009
dual, 200, 2132, 541, 0.000005
quick, 200, 1589, 884, 0.000009
dual, 200, 1782, 556, 0.000004
quick, 200, 1514, 902, 0.000009
dual, 200, 3629, 479, 0.000008
quick, 200, 1981, 1160, 0.000009
dual, 200, 3314, 495, 0.000007
quick, 200, 1628, 884, 0.000009
dual, 200, 2653, 524, 0.000006
quick, 200, 1509, 806, 0.000009
dual, 200, 9268, 131, 0.000019
quick, 200, 1788, 1206, 0.000009
dual, 200, 6617, 332, 0.000014
quick, 200, 1483, 1009, 0.000009
dual, 200, 3150, 500, 0.000007
quick, 200, 1438, 918, 0.000008
dual, 200, 3629, 479, 0.000008
quick, 200, 1629, 1007, 0.000009
dual, 200, 7842, 254, 0.000016
quick, 200, 1569, 835, 0.000008
dual, 200, 3473, 487, 0.000008
quick, 200, 1616, 1083, 0.000009
dual, 200, 1243, 580, 0.000004
quick, 200, 1451, 931, 0.000009
dual, 200, 3312, 493, 0.000007
quick, 200, 1514, 847, 0.000009
dual, 200, 6505, 344, 0.000013
quick, 200, 1520, 863, 0.000008
dual, 200, 5643, 388, 0.000012
quick, 200, 1368, 916, 0.000009
dual, 200, 1787, 560, 0.000004
quick, 200, 1400, 723, 0.000008
dual, 200, 9504, 104, 0.000019
quick, 200, 1664, 879, 0.000009
dual, 200, 7560, 274, 0.000015
quick, 200, 1482, 887, 0.000009
dual, 200, 8724, 187, 0.000018
quick, 200, 1597, 898, 0.000009
dual, 200, 1419, 573, 0.000004
quick, 200, 1690, 1062, 0.000009
dual, 200, 3783, 470, 0.000008
quick, 200, 1672, 902, 0.000009
dual, 200, 2480, 524, 0.000006
quick, 200, 1568, 801, 0.000009
dual, 200, 1970, 551, 0.000005
quick, 200, 1496, 776, 0.000009
dual, 200, 5897, 373, 0.000012
quick, 200, 1643, 1140, 0.000009
dual, 200, 5108, 415, 0.000011
quick, 200, 1658, 975, 0.000009
dual, 200, 2987, 510, 0.000007
quick, 200, 1351, 809, 0.000009
dual, 200, 6841, 318, 0.000014
quick, 200, 1489, 712, 0.000008
dual, 200, 5381, 401, 0.000011
quick, 200, 1455, 776, 0.000008
dual, 200, 4970, 420, 0.000010
quick, 200, 1537, 787, 0.000008
dual, 200, 3627, 476, 0.000010
quick, 200, 1366, 772, 0.000009
dual, 200, 3631, 480, 0.000008
quick, 200, 1389, 795, 0.000009
dual, 200, 4094, 458, 0.000009
quick, 200, 1734, 1198, 0.000009
dual, 200, 4248, 454, 0.000009
quick, 200, 1476, 750, 0.000009
dual, 200, 1604, 567, 0.000004
quick, 200, 1499, 926, 0.000009
dual, 200, 4683, 430, 0.000010
quick, 200, 1513, 1079, 0.000009
dual, 200, 4826, 423, 0.000010
quick, 200, 1481, 961, 0.000009
dual, 200, 5242, 406, 0.000012
quick, 200, 1478, 770, 0.000009
dual, 200, 7931, 243, 0.000017
quick, 200, 1453, 990, 0.000009
dual, 200, 4238, 450, 0.000009
quick, 200, 1546, 1037, 0.000009
dual, 200, 5238, 404, 0.000011
quick, 200, 1560, 1049, 0.000009
dual, 200, 3636, 478, 0.000008
quick, 200, 1606, 836, 0.000009
dual, 200, 1235, 578, 0.000004
quick, 200, 1482, 709, 0.000009
dual, 200, 3314, 495, 0.000008
quick, 200, 1616, 921, 0.000009
dual, 200, 1594, 557, 0.000004
quick, 300, 2421, 1468, 0.000014
dual, 300, 6827, 827, 0.000015
quick, 300, 2482, 1369, 0.000014
dual, 300, 4240, 897, 0.000010
quick, 300, 2486, 1460, 0.000014
dual, 300, 6318, 837, 0.000013
quick, 300, 2378, 1265, 0.000014
dual, 300, 7558, 806, 0.000016
quick, 300, 2515, 1258, 0.000013
dual, 300, 4515, 893, 0.000010
quick, 300, 2891, 1655, 0.000014
dual, 300, 5553, 861, 0.000012
quick, 300, 2574, 1599, 0.000014
dual, 300, 2033, 960, 0.000006
quick, 300, 2596, 1446, 0.000014
dual, 300, 8265, 770, 0.000017
quick, 300, 2563, 1363, 0.000014
dual, 300, 9424, 739, 0.000019
quick, 300, 2444, 1486, 0.000014
dual, 300, 12202, 641, 0.000025
quick, 300, 2651, 1434, 0.000014
dual, 300, 6060, 843, 0.000013
quick, 300, 2796, 1373, 0.000014
dual, 300, 6816, 819, 0.000014
quick, 300, 2750, 1472, 0.000014
dual, 300, 5558, 860, 0.000012
quick, 300, 2523, 1477, 0.000014
dual, 300, 6813, 816, 0.000015
quick, 300, 2723, 1459, 0.000015
dual, 300, 6563, 827, 0.000014
quick, 300, 2397, 1497, 0.000014
dual, 300, 5022, 871, 0.000011
quick, 300, 2342, 1316, 0.000013
dual, 300, 2604, 947, 0.000007
quick, 300, 2526, 1284, 0.000014
dual, 300, 11377, 671, 0.000023
quick, 300, 2355, 1470, 0.000014
dual, 300, 8037, 787, 0.000017
quick, 300, 2709, 1942, 0.000014
dual, 300, 8733, 763, 0.000018
quick, 300, 2485, 1579, 0.000014
dual, 300, 3435, 921, 0.000008
quick, 300, 2823, 1587, 0.000014
dual, 300, 6814, 818, 0.000015
quick, 300, 2942, 1975, 0.000014
dual, 300, 8275, 780, 0.000017
quick, 300, 2431, 1472, 0.000014
dual, 300, 6312, 836, 0.000013
quick, 300, 3071, 1219, 0.000014
dual, 300, 11171, 675, 0.000023
quick, 300, 2560, 1468, 0.000014
dual, 300, 8274, 779, 0.000017
quick, 300, 2450, 1369, 0.000014
dual, 300, 10962, 685, 0.000022
quick, 300, 2880, 1651, 0.000014
dual, 300, 5808, 853, 0.000012
quick, 300, 2913, 1440, 0.000014
dual, 300, 10947, 677, 0.000027
quick, 300, 2496, 1627, 0.000020
dual, 300, 3143, 927, 0.000012
quick, 300, 2494, 1475, 0.000019
dual, 300, 3431, 920, 0.000012
quick, 300, 2538, 1354, 0.000021
dual, 300, 11371, 667, 0.000032
quick, 300, 2430, 1236, 0.000035
dual, 300, 3431, 922, 0.000012
quick, 300, 2657, 1296, 0.000020
dual, 300, 3701, 914, 0.000014
quick, 300, 2311, 1143, 0.000019
dual, 300, 9192, 742, 0.000027
quick, 300, 2342, 1282, 0.000020
dual, 300, 4230, 894, 0.000014
quick, 300, 2384, 1283, 0.000020
dual, 300, 5816, 858, 0.000018
quick, 300, 2484, 1272, 0.000020
dual, 300, 4230, 892, 0.000014
quick, 300, 2663, 1636, 0.000015
dual, 300, 14461, 552, 0.000038
quick, 300, 2339, 1379, 0.000020
dual, 300, 6314, 836, 0.000017
quick, 300, 2494, 1250, 0.000021
dual, 300, 6568, 829, 0.000029
quick, 300, 2791, 1776, 0.000015
dual, 300, 7565, 802, 0.000017
quick, 300, 2536, 1434, 0.000014
dual, 300, 6824, 825, 0.000015
quick, 300, 2916, 1380, 0.000014
dual, 300, 6322, 843, 0.000016
quick, 300, 2328, 1324, 0.000014
dual, 300, 8270, 776, 0.000018
quick, 300, 2348, 1386, 0.000014
dual, 300, 2037, 960, 0.000006
quick, 300, 2412, 1204, 0.000013
dual, 300, 8509, 769, 0.000019
quick, 300, 2902, 1870, 0.000015
dual, 300, 9877, 721, 0.000028
quick, 300, 2203, 1276, 0.000022
dual, 300, 5817, 862, 0.000019
quick, 300, 2461, 1394, 0.000022
dual, 300, 6314, 834, 0.000020
quick, 300, 2441, 1230, 0.000021
dual, 300, 4768, 877, 0.000016
quick, 300, 2304, 1208, 0.000021
dual, 300, 3441, 931, 0.000014
quick, 300, 2281, 1357, 0.000015
dual, 300, 5036, 877, 0.000013
quick, 300, 2810, 1621, 0.000015
dual, 300, 2606, 946, 0.000007
quick, 300, 2456, 1233, 0.000020
dual, 300, 9426, 740, 0.000037
quick, 300, 2351, 1410, 0.000014
dual, 300, 4507, 890, 0.000013
quick, 300, 2523, 1582, 0.000022
dual, 300, 4503, 889, 0.000013
quick, 300, 2882, 2021, 0.000020
dual, 300, 7069, 818, 0.000019
quick, 300, 2687, 1475, 0.000019
dual, 300, 3154, 929, 0.000011
quick, 300, 2457, 1434, 0.000014
dual, 300, 1758, 970, 0.000008
quick, 300, 2427, 1312, 0.000014
dual, 300, 6812, 818, 0.000019
quick, 300, 2671, 1574, 0.000019
dual, 300, 6320, 839, 0.000016
quick, 300, 2461, 1467, 0.000015
dual, 300, 6072, 850, 0.000018
quick, 300, 2469, 1387, 0.000024
dual, 300, 3431, 921, 0.000009
quick, 300, 2693, 1500, 0.000014
dual, 300, 2319, 956, 0.000006
quick, 300, 2537, 1344, 0.000013
dual, 300, 8510, 772, 0.000018
quick, 300, 2962, 1583, 0.000014
dual, 300, 6555, 818, 0.000014
quick, 300, 2736, 1771, 0.000014
dual, 300, 4502, 893, 0.000011
quick, 300, 3118, 1704, 0.000014
dual, 300, 11165, 675, 0.000023
quick, 300, 2548, 1358, 0.000014
dual, 300, 3159, 931, 0.000008
quick, 300, 2530, 1393, 0.000014
dual, 300, 4774, 886, 0.000010
quick, 300, 2536, 1571, 0.000014
dual, 300, 3156, 931, 0.000007
quick, 300, 2725, 1626, 0.000014
dual, 300, 8729, 758, 0.000018
quick, 300, 2679, 1471, 0.000014
dual, 300, 6578, 837, 0.000014
quick, 300, 2360, 1383, 0.000014
dual, 300, 7805, 797, 0.000016
quick, 300, 2910, 1441, 0.000014
dual, 300, 2867, 933, 0.000007
quick, 300, 2555, 1307, 0.000014
dual, 300, 6072, 849, 0.000013
quick, 300, 2621, 1447, 0.000014
dual, 300, 8736, 761, 0.000018
quick, 300, 2392, 1529, 0.000014
dual, 300, 5035, 876, 0.000011
quick, 300, 2543, 1319, 0.000013
dual, 300, 3977, 908, 0.000009
quick, 300, 2491, 1512, 0.000014
dual, 300, 8492, 762, 0.000018
quick, 300, 2904, 1880, 0.000041
dual, 300, 6824, 822, 0.000015
quick, 300, 2839, 1673, 0.000015
dual, 300, 8972, 757, 0.000020
quick, 300, 2661, 1460, 0.000018
dual, 300, 7309, 807, 0.000017
quick, 300, 2314, 1299, 0.000014
dual, 300, 3421, 915, 0.000009
quick, 300, 2500, 1410, 0.000015
dual, 300, 3703, 914, 0.000009
quick, 300, 2639, 1191, 0.000014
dual, 300, 4246, 904, 0.000010
quick, 300, 2422, 1408, 0.000014
dual, 300, 2588, 934, 0.000010
quick, 300, 2657, 1504, 0.000019
dual, 300, 9647, 728, 0.000029
quick, 300, 2579, 1426, 0.000019
dual, 300, 5292, 867, 0.000017
quick, 300, 2393, 1418, 0.000019
dual, 300, 7068, 816, 0.000020
quick, 300, 2491, 1543, 0.000020
dual, 300, 8511, 773, 0.000024
quick, 300, 2429, 1391, 0.000020
dual, 300, 8970, 750, 0.000026
quick, 300, 2450, 1431, 0.000019
dual, 300, 6574, 833, 0.000018
quick, 300, 2559, 1522, 0.000019
dual, 300, 5553, 854, 0.000017
quick, 300, 2972, 1542, 0.000020
dual, 300, 2316, 952, 0.000010
quick, 300, 2360, 1315, 0.000019
dual, 300, 5034, 876, 0.000016
quick, 300, 2334, 1302, 0.000018
dual, 300, 10516, 692, 0.000028
quick, 300, 2590, 1431, 0.000019
dual, 300, 5032, 871, 0.000016
quick, 300, 2516, 1525, 0.000019
dual, 300, 2039, 960, 0.000008
quick, 400, 3755, 2261, 0.000027
dual, 400, 4379, 1315, 0.000015
quick, 400, 3425, 2008, 0.000026
dual, 400, 11819, 1151, 0.000033
quick, 400, 3633, 2354, 0.000027
dual, 400, 8742, 1213, 0.000027
quick, 400, 3441, 2161, 0.000026
dual, 400, 4379, 1313, 0.000015
quick, 400, 3593, 2397, 0.000027
dual, 400, 13782, 1099, 0.000037
quick, 400, 3865, 1978, 0.000026
dual, 400, 13459, 1108, 0.000036
quick, 400, 3265, 2039, 0.000027
dual, 400, 11489, 1159, 0.000033
quick, 400, 3771, 2214, 0.000026
dual, 400, 4754, 1313, 0.000016
quick, 400, 3411, 1898, 0.000022
dual, 400, 2871, 1356, 0.000011
quick, 400, 3681, 2011, 0.000022
dual, 400, 5139, 1311, 0.000015
quick, 400, 3362, 1747, 0.000019
dual, 400, 3247, 1344, 0.000008
quick, 400, 3737, 2360, 0.000020
dual, 400, 14407, 1078, 0.000029
quick, 400, 3665, 2382, 0.000019
dual, 400, 4015, 1336, 0.000009
quick, 400, 3875, 1849, 0.000025
dual, 400, 11824, 1154, 0.000032
quick, 400, 3516, 2201, 0.000019
dual, 400, 6959, 1260, 0.000015
quick, 400, 3556, 2012, 0.000019
dual, 400, 6239, 1280, 0.000017
quick, 400, 3521, 2284, 0.000024
dual, 400, 21736, 895, 0.000052
quick, 400, 3365, 1980, 0.000019
dual, 400, 12144, 1136, 0.000025
quick, 400, 3364, 1882, 0.000019
dual, 400, 9440, 1209, 0.000020
quick, 400, 3689, 1791, 0.000019
dual, 400, 10124, 1187, 0.000021
quick, 400, 3822, 2418, 0.000019
dual, 400, 9429, 1206, 0.000020
quick, 400, 3416, 1885, 0.000023
dual, 400, 5873, 1289, 0.000019
quick, 400, 3432, 2037, 0.000024
dual, 400, 6963, 1266, 0.000016
quick, 400, 3595, 2376, 0.000019
dual, 400, 8389, 1231, 0.000018
quick, 400, 3538, 2221, 0.000020
dual, 400, 17798, 999, 0.000037
quick, 400, 3633, 2112, 0.000019
dual, 400, 6589, 1262, 0.000015
quick, 400, 3400, 1965, 0.000020
dual, 400, 5128, 1305, 0.000012
quick, 400, 3778, 1914, 0.000019
dual, 400, 10140, 1193, 0.000022
quick, 400, 3705, 2027, 0.000019
dual, 400, 7679, 1249, 0.000018
quick, 400, 3310, 2143, 0.000019
dual, 400, 14103, 1100, 0.000029
quick, 400, 3890, 2150, 0.000020
dual, 400, 8393, 1237, 0.000018
quick, 400, 3774, 1960, 0.000019
dual, 400, 9076, 1204, 0.000020
quick, 400, 3767, 1964, 0.000019
dual, 400, 6584, 1262, 0.000015
quick, 400, 3674, 2114, 0.000019
dual, 400, 6962, 1259, 0.000015
quick, 400, 3990, 1847, 0.000019
dual, 400, 21199, 914, 0.000043
quick, 400, 3555, 2317, 0.000019
dual, 400, 9092, 1215, 0.000019
quick, 400, 3543, 2262, 0.000019
dual, 400, 4389, 1326, 0.000011
quick, 400, 3711, 2326, 0.000019
dual, 400, 16905, 1027, 0.000035
quick, 400, 3760, 2576, 0.000019
dual, 400, 3255, 1353, 0.000009
quick, 400, 3660, 1888, 0.000019
dual, 400, 5512, 1302, 0.000013
quick, 400, 3313, 1901, 0.000019
dual, 400, 5135, 1308, 0.000012
quick, 400, 3577, 2056, 0.000019
dual, 400, 11160, 1173, 0.000023
quick, 400, 3387, 2032, 0.000018
dual, 400, 6239, 1285, 0.000014
quick, 400, 4201, 1878, 0.000019
dual, 400, 10811, 1176, 0.000023
quick, 400, 3539, 1780, 0.000019
dual, 400, 3624, 1336, 0.000009
quick, 400, 3542, 2055, 0.000019
dual, 400, 5873, 1294, 0.000013
quick, 400, 4002, 2367, 0.000019
dual, 400, 5502, 1296, 0.000012
quick, 400, 3435, 1676, 0.000018
dual, 400, 11487, 1160, 0.000024
quick, 400, 3316, 1899, 0.000018
dual, 400, 5139, 1311, 0.000012
quick, 400, 3708, 2502, 0.000019
dual, 400, 4017, 1337, 0.000009
quick, 400, 3332, 1775, 0.000019
dual, 400, 5127, 1299, 0.000012
quick, 400, 3634, 1727, 0.000018
dual, 400, 3629, 1335, 0.000009
quick, 400, 3947, 2036, 0.000019
dual, 400, 13460, 1110, 0.000028
quick, 400, 3559, 1709, 0.000019
dual, 400, 10123, 1191, 0.000022
quick, 400, 3448, 1903, 0.000019
dual, 400, 5114, 1293, 0.000012
quick, 400, 3552, 1872, 0.000019
dual, 400, 2859, 1350, 0.000008
quick, 400, 4035, 1857, 0.000019
dual, 400, 7324, 1256, 0.000016
quick, 400, 3682, 2098, 0.000019
dual, 400, 3246, 1343, 0.000009
quick, 400, 3322, 1853, 0.000019
dual, 400, 8389, 1230, 0.000019
quick, 400, 3633, 2232, 0.000019
dual, 400, 5490, 1290, 0.000013
quick, 400, 3331, 1801, 0.000019
dual, 400, 4013, 1337, 0.000010
quick, 400, 4052, 2192, 0.000019
dual, 400, 11484, 1159, 0.000024
quick, 400, 3769, 2128, 0.000018
dual, 400, 4748, 1298, 0.000011
quick, 400, 3471, 2215, 0.000019
dual, 400, 6965, 1266, 0.000015
quick, 400, 4611, 2167, 0.000020
